feature,feature_category,role,universal_priority,universal_action,next_analysis_route,universal_reason,missing_pct_train,missing_pct_test,missing_gap_pct,n_unique_train,n_unique_test,constant_train,constant_test,missing_pct_combined,n_unique_combined,dominant_share_pct,issue_reasons
cc_payment_to_balance_ratio_mean_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.83710826604576,78.47324798949614,2.363860276549616,58071,10429.0,False,False,80.51367700102455,68198,80.51367700102455,extreme_missing; high_unique_pct
cc_payment_to_balance_ratio_min_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.83710826604576,78.47324798949614,2.363860276549616,25777,5160.0,False,False,80.51367700102455,30722,80.51367700102455,extreme_missing
cc_payment_to_balance_ratio_min_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.83710826604576,78.47324798949614,2.363860276549616,25779,5160.0,False,False,80.51367700102455,30733,80.51367700102455,extreme_missing
cc_payment_to_balance_ratio_min_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.83710826604576,78.47324798949614,2.363860276549616,25667,5115.0,False,False,80.51367700102455,30572,80.51367700102455,extreme_missing
cc_payment_to_balance_ratio_std_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.33204991040971,79.14615132118826,2.185898589221452,56860,10157.0,False,False,81.03296795834444,66723,81.03296795834444,extreme_missing; high_unique_pct
cc_payment_to_balance_ratio_std_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.33204991040971,79.14615132118826,2.185898589221452,56865,10157.0,False,False,81.03296795834444,66740,81.03296795834444,extreme_missing; high_unique_pct
cc_payment_to_balance_ratio_std_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.33204991040971,79.14615132118826,2.185898589221452,56865,10156.0,False,False,81.03296795834444,66736,81.03296795834444,extreme_missing; high_unique_pct
cc_payment_to_min_inst_ratio_max_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.72621792391168,78.22296077465944,2.503257149252235,47090,9328.0,False,False,80.38371391278719,54929,80.38371391278719,extreme_missing
cc_payment_to_min_inst_ratio_max_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.72621792391168,78.22296077465944,2.503257149252235,47147,9340.0,False,False,80.38371391278719,55024,80.38371391278719,extreme_missing
cc_payment_to_min_inst_ratio_max_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.72621792391168,78.22296077465944,2.503257149252235,47095,9331.0,False,False,80.38371391278719,54956,80.38371391278719,extreme_missing
cc_payment_to_min_inst_ratio_mean_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.72621792391168,78.22296077465944,2.503257149252235,58213,10536.0,False,False,80.38371391278719,68399,80.38371391278719,extreme_missing; high_unique_pct
cc_payment_to_min_inst_ratio_mean_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.72621792391168,78.22296077465944,2.503257149252235,58217,10536.0,False,False,80.38371391278719,68412,80.38371391278719,extreme_missing; high_unique_pct
cc_payment_to_min_inst_ratio_mean_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.72621792391168,78.22296077465944,2.503257149252235,58209,10535.0,False,False,80.38371391278719,68398,80.38371391278719,extreme_missing; high_unique_pct
cc_payment_to_min_inst_ratio_min_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.72621792391168,78.22296077465944,2.503257149252235,22771,4750.0,False,False,80.38371391278719,26928,80.38371391278719,extreme_missing
cc_payment_to_min_inst_ratio_min_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.72621792391168,78.22296077465944,2.503257149252235,22800,4761.0,False,False,80.38371391278719,26977,80.38371391278719,extreme_missing
cc_payment_to_min_inst_ratio_min_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.72621792391168,78.22296077465944,2.503257149252235,22687,4716.0,False,False,80.38371391278719,26818,80.38371391278719,extreme_missing
cc_payment_to_min_inst_ratio_std_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.12880514843371,78.8835548990645,2.245250249369207,57383,10271.0,False,False,80.82160250382451,67352,80.82160250382451,extreme_missing; high_unique_pct
cc_payment_to_min_inst_ratio_std_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.12880514843371,78.8835548990645,2.245250249369207,57386,10271.0,False,False,80.82160250382451,67366,80.82160250382451,extreme_missing; high_unique_pct
cc_payment_to_min_inst_ratio_std_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.12880514843371,78.8835548990645,2.245250249369207,57384,10269.0,False,False,80.82160250382451,67359,80.82160250382451,extreme_missing; high_unique_pct
cc_pos_drawing_share_max_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,6047,980.0,False,False,80.27676804536077,6905,80.27676804536077,extreme_missing
cc_pos_drawing_share_max_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,6068,987.0,False,False,80.27676804536077,6932,80.27676804536077,extreme_missing
cc_pos_drawing_share_max_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,6047,978.0,False,False,80.27676804536077,6902,80.27676804536077,extreme_missing
cc_pos_drawing_share_mean_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,23688,4394.0,False,False,80.27676804536077,27869,80.27676804536077,extreme_missing
cc_pos_drawing_share_mean_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,23715,4403.0,False,False,80.27676804536077,27909,80.27676804536077,extreme_missing
cc_pos_drawing_share_mean_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,23630,4375.0,False,False,80.27676804536077,27793,80.27676804536077,extreme_missing
cc_pos_drawing_share_min_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,6454,1255.0,False,False,80.27676804536077,7625,80.27676804536077,extreme_missing
cc_pos_drawing_share_min_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,6461,1257.0,False,False,80.27676804536077,7635,80.27676804536077,extreme_missing
cc_pos_drawing_share_min_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.60687259967936,78.19423929098967,2.412633308689692,6416,1239.0,False,False,80.27676804536077,7573,80.27676804536077,extreme_missing
cc_total_payment_to_balance_ratio_max_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.61825430635001,78.1860331527983,2.432221153551708,56671,10332.0,False,False,80.28546967761856,66211,80.28546967761856,extreme_missing
cc_total_payment_to_balance_ratio_max_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.61825430635001,78.1860331527983,2.432221153551708,56689,10334.0,False,False,80.28546967761856,66254,80.28546967761856,extreme_missing
cc_total_payment_to_balance_ratio_max_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.61825430635001,78.1860331527983,2.432221153551708,56671,10331.0,False,False,80.28546967761856,66227,80.28546967761856,extreme_missing
cc_total_payment_to_balance_ratio_mean_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.61825430635001,78.1860331527983,2.432221153551708,58012,10413.0,False,False,80.28546967761856,68113,80.28546967761856,extreme_missing; high_unique_pct
cc_total_payment_to_balance_ratio_mean_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.61825430635001,78.1860331527983,2.432221153551708,58019,10414.0,False,False,80.28546967761856,68135,80.28546967761856,extreme_missing; high_unique_pct
cc_total_payment_to_balance_ratio_mean_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.61825430635001,78.1860331527983,2.432221153551708,58002,10411.0,False,False,80.28546967761856,68111,80.28546967761856,extreme_missing; high_unique_pct
cc_total_payment_to_balance_ratio_min_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.61825430635001,78.1860331527983,2.432221153551708,9113,1978.0,False,False,80.28546967761856,10995,80.28546967761856,extreme_missing
cc_total_payment_to_balance_ratio_min_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.61825430635001,78.1860331527983,2.432221153551708,9115,1979.0,False,False,80.28546967761856,11001,80.28546967761856,extreme_missing
cc_total_payment_to_balance_ratio_min_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.61825430635001,78.1860331527983,2.432221153551708,9040,1949.0,False,False,80.28546967761856,10896,80.28546967761856,extreme_missing
cc_total_payment_to_balance_ratio_std_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.10311501051994,78.83226653536846,2.270848475151482,57405,10280.0,False,False,80.79240993108868,67384,80.79240993108868,extreme_missing; high_unique_pct
cc_total_payment_to_balance_ratio_std_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.10311501051994,78.83226653536846,2.270848475151482,57413,10280.0,False,False,80.79240993108868,67405,80.79240993108868,extreme_missing; high_unique_pct
cc_total_payment_to_balance_ratio_std_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.10311501051994,78.83226653536846,2.270848475151482,57409,10280.0,False,False,80.79240993108868,67397,80.79240993108868,extreme_missing; high_unique_pct
cc_total_payment_to_min_inst_ratio_max_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.72296600772006,78.21885770556376,2.504108302156297,44303,8925.0,False,False,80.38034553900998,51683,80.38034553900998,extreme_missing
