feature,feature_category,role,universal_priority,universal_action,next_analysis_route,universal_reason,missing_pct_train,missing_pct_test,missing_gap_pct,n_unique_train,n_unique_test,constant_train,constant_test,missing_pct_combined,n_unique_combined,dominant_share_pct,issue_reasons
prev_canceled_goods_price_sum,continuous_amount_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,63.99283277671368,54.93188905301165,9.060943723702032,670,299.0,False,False,62.75308416723976,745,62.75308416723976,high_missing
prev_canceled_goods_price_mean,continuous_amount_numeric,feature,P1_missingness_review,route_to_continuous_numeric_eda; also missingness_review,continuous_numeric_eda,extreme combined missingness,97.38220746574919,96.70728705071393,0.6749204150352597,681,303.0,False,False,97.28986259841967,758,97.28986259841967,extreme_missing
prev_canceled_goods_price_max,continuous_amount_numeric,feature,P1_missingness_review,route_to_continuous_numeric_eda; also missingness_review,continuous_numeric_eda,extreme combined missingness,97.38220746574919,96.70728705071393,0.6749204150352597,554,265.0,False,False,97.28986259841967,615,97.28986259841967,extreme_missing
prev_canceled_down_payment_sum,continuous_amount_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,63.99283277671368,54.93188905301165,9.060943723702032,90,29.0,False,False,62.75308416723976,111,62.75308416723976,high_missing
prev_canceled_down_payment_mean,continuous_amount_numeric,feature,P1_missingness_review,route_to_continuous_numeric_eda; also missingness_review,continuous_numeric_eda,extreme combined missingness; near-constant combined distribution,99.84228206470664,99.79074347612014,0.05153858858649585,92,29.0,False,False,99.83523038273147,113,99.83523038273147,extreme_missing; near_constant
prev_canceled_down_payment_max,continuous_amount_numeric,feature,P1_missingness_review,route_to_continuous_numeric_eda; also missingness_review,continuous_numeric_eda,extreme combined missingness; near-constant combined distribution,99.84228206470664,99.79074347612014,0.05153858858649585,90,29.0,False,False,99.83523038273147,111,99.83523038273147,extreme_missing; near_constant
prev_canceled_cnt_payment_sum,discrete_count_numeric,feature,P2_missingness_review,route_to_discrete_count_eda; consider_missingness_logic_later,discrete_count_eda,high combined missingness,63.99283277671368,54.93188905301165,9.060943723702032,46,32.0,False,False,62.75308416723976,48,62.75308416723976,high_missing
prev_canceled_cnt_payment_mean,discrete_count_numeric,feature,P1_missingness_review,route_to_discrete_count_eda; also missingness_review,discrete_count_eda,extreme combined missingness,97.44139234043661,96.7647300180535,0.676662322383109,44,29.0,False,False,97.34880913952085,45,97.34880913952085,extreme_missing
prev_canceled_cnt_payment_max,discrete_count_numeric,feature,P1_missingness_review,route_to_discrete_count_eda; also missingness_review,discrete_count_eda,extreme combined missingness,97.44139234043661,96.7647300180535,0.676662322383109,22,17.0,False,False,97.34880913952085,23,97.34880913952085,extreme_missing
prev_canceled_credit_to_application_ratio_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,63.99283277671368,54.93188905301165,9.060943723702032,921,316.0,False,False,62.75308416723976,1058,62.75308416723976,high_missing
prev_canceled_credit_to_application_ratio_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,97.38448380708333,96.70933858526178,0.6751452218215519,829,277.0,False,False,97.2921081809378,952,97.2921081809378,extreme_missing
prev_canceled_credit_to_application_ratio_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,97.38448380708333,96.70933858526178,0.6751452218215519,705,251.0,False,False,97.2921081809378,808,97.2921081809378,extreme_missing
prev_canceled_annuity_to_credit_ratio_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,63.99283277671368,54.93188905301165,9.060943723702032,2579,862.0,False,False,62.75308416723976,3023,62.75308416723976,high_missing
prev_canceled_annuity_to_credit_ratio_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,97.44139234043661,96.7647300180535,0.676662322383109,2456,840.0,False,False,97.34880913952085,2870,97.34880913952085,extreme_missing
prev_canceled_annuity_to_credit_ratio_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,97.44139234043661,96.7647300180535,0.676662322383109,2127,781.0,False,False,97.34880913952085,2475,97.34880913952085,extreme_missing
prev_canceled_application_credit_diff_sum,continuous_stat_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,63.99283277671368,54.93188905301165,9.060943723702032,1134,393.0,False,False,62.75308416723976,1282,62.75308416723976,high_missing
prev_canceled_application_credit_diff_mean,continuous_stat_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,63.99283277671368,54.93188905301165,9.060943723702032,1616,504.0,False,False,62.75308416723976,1864,62.75308416723976,high_missing
prev_canceled_application_credit_diff_max,continuous_stat_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,63.99283277671368,54.93188905301165,9.060943723702032,499,163.0,False,False,62.75308416723976,563,62.75308416723976,high_missing
prev_canceled_recent_12m_count,discrete_count_numeric,feature,P2_missingness_review,route_to_discrete_count_eda; consider_missingness_logic_later,discrete_count_eda,high combined missingness,63.99283277671368,54.93188905301165,9.060943723702032,38,21.0,False,False,62.75308416723976,38,62.75308416723976,high_missing
prev_canceled_recent_24m_count,discrete_count_numeric,feature,P2_missingness_review,route_to_discrete_count_eda; consider_missingness_logic_later,discrete_count_eda,high combined missingness,63.99283277671368,54.93188905301165,9.060943723702032,39,26.0,False,False,62.75308416723976,40,62.75308416723976,high_missing
prev_unused_offer_application_count,discrete_count_numeric,feature,P1_missingness_review,route_to_discrete_count_eda; also missingness_review,discrete_count_eda,extreme combined missingness,93.81062791249744,93.75102576727392,0.05960214522352203,10,7.0,False,False,93.8024729477481,12,93.8024729477481,extreme_missing
prev_unused_offer_application_amount_sum,continuous_amount_numeric,feature,P1_missingness_review,route_to_continuous_numeric_eda; also missingness_review,continuous_numeric_eda,extreme combined missingness,93.81062791249744,93.75102576727392,0.05960214522352203,10401,2423.0,False,False,93.8024729477481,11479,93.8024729477481,extreme_missing
prev_unused_offer_application_amount_mean,continuous_amount_numeric,feature,P1_missingness_review,route_to_continuous_numeric_eda; also missingness_review,continuous_numeric_eda,extreme combined missingness,93.81062791249744,93.75102576727392,0.05960214522352203,10355,2402.0,False,False,93.8024729477481,11445,93.8024729477481,extreme_missing
prev_unused_offer_application_amount_max,continuous_amount_numeric,feature,P1_missingness_review,route_to_continuous_numeric_eda; also missingness_review,continuous_numeric_eda,extreme combined missingness,93.81062791249744,93.75102576727392,0.05960214522352203,9361,2323.0,False,False,93.8024729477481,10271,93.8024729477481,extreme_missing
prev_unused_offer_credit_amount_sum,continuous_amount_numeric,feature,P1_missingness_review,route_to_continuous_numeric_eda; also missingness_review,continuous_numeric_eda,extreme combined missingness,93.81062791249744,93.75102576727392,0.05960214522352203,10407,2425.0,False,False,93.8024729477481,11486,93.8024729477481,extreme_missing
prev_unused_offer_credit_amount_mean,continuous_amount_numeric,feature,P1_missingness_review,route_to_continuous_numeric_eda; also missingness_review,continuous_numeric_eda,extreme combined missingness,93.81062791249744,93.75102576727392,0.05960214522352203,10361,2404.0,False,False,93.8024729477481,11452,93.8024729477481,extreme_missing
prev_unused_offer_credit_amount_max,continuous_amount_numeric,feature,P1_missingness_review,route_to_continuous_numeric_eda; also missingness_review,continuous_numeric_eda,extreme combined missingness,93.81062791249744,93.75102576727392,0.05960214522352203,9368,2325.0,False,False,93.8024729477481,10279,93.8024729477481,extreme_missing
prev_unused_offer_annuity_amount_sum,continuous_amount_numeric,feature,P1_missingness_review,route_to_continuous_numeric_eda; also missingness_review,continuous_numeric_eda,extreme combined missingness,93.81062791249744,93.75102576727392,0.05960214522352203,657,118.0,False,False,93.8024729477481,751,93.8024729477481,extreme_missing
prev_unused_offer_annuity_amount_mean,continuous_amount_numeric,feature,P1_missingness_review,route_to_continuous_numeric_eda; also missingness_review,continuous_numeric_eda,extreme combined missingness; near-constant combined distribution,99.7661872258228,99.75997045790251,0.006216767920292909,650,117.0,False,False,99.76533662685436,744,99.76533662685436,extreme_missing; near_constant
prev_unused_offer_annuity_amount_max,continuous_amount_numeric,feature,P1_missingness_review,route_to_continuous_numeric_eda; also missingness_review,continuous_numeric_eda,extreme combined missingness; near-constant combined distribution,99.7661872258228,99.75997045790251,0.006216767920292909,642,117.0,False,False,99.76533662685436,735,99.76533662685436,extreme_missing; near_constant
prev_unused_offer_goods_price_sum,continuous_amount_numeric,feature,P1_missingness_review,route_to_continuous_numeric_eda; also missingness_review,continuous_numeric_eda,extreme combined missingness,93.81062791249744,93.75102576727392,0.05960214522352203,10401,2423.0,False,False,93.8024729477481,11479,93.8024729477481,extreme_missing
prev_unused_offer_goods_price_mean,continuous_amount_numeric,feature,P1_missingness_review,route_to_continuous_numeric_eda; also missingness_review,continuous_numeric_eda,extreme combined missingness,93.81192867897408,93.75307730182176,0.05885137715232247,10355,2402.0,False,False,93.80387643682194,11445,93.80387643682194,extreme_missing
prev_unused_offer_goods_price_max,continuous_amount_numeric,feature,P1_missingness_review,route_to_continuous_numeric_eda; also missingness_review,continuous_numeric_eda,extreme combined missingness,93.81192867897408,93.75307730182176,0.05885137715232247,9361,2323.0,False,False,93.80387643682194,10271,93.80387643682194,extreme_missing
prev_unused_offer_down_payment_sum,continuous_amount_numeric,feature,P1_missingness_review,route_to_continuous_numeric_eda; also missingness_review,continuous_numeric_eda,extreme combined missingness,93.81062791249744,93.75102576727392,0.05960214522352203,3,1.0,False,False,93.8024729477481,3,93.8024729477481,extreme_missing
prev_unused_offer_down_payment_mean,continuous_amount_numeric,feature,P1_missingness_review,route_to_continuous_numeric_eda; also missingness_review,continuous_numeric_eda,extreme combined missingness,94.37385979688531,94.29878549154768,0.07507430533763682,3,1.0,False,False,94.36358787946835,3,94.36358787946835,extreme_missing
prev_unused_offer_down_payment_max,continuous_amount_numeric,feature,P1_missingness_review,route_to_continuous_numeric_eda; also missingness_review,continuous_numeric_eda,extreme combined missingness,94.37385979688531,94.29878549154768,0.07507430533763682,3,1.0,False,False,94.36358787946835,3,94.36358787946835,extreme_missing
prev_unused_offer_cnt_payment_sum,discrete_count_numeric,feature,P1_missingness_review,route_to_discrete_count_eda; also missingness_review,discrete_count_eda,extreme combined missingness,93.81062791249744,93.75102576727392,0.05960214522352203,15,8.0,False,False,93.8024729477481,16,93.8024729477481,extreme_missing
prev_unused_offer_cnt_payment_mean,discrete_count_numeric,feature,P1_missingness_review,route_to_discrete_count_eda; also missingness_review,discrete_count_eda,extreme combined missingness; near-constant combined distribution,99.7661872258228,99.75997045790251,0.006216767920292909,11,6.0,False,False,99.76533662685436,11,99.76533662685436,extreme_missing; near_constant
prev_unused_offer_cnt_payment_max,discrete_count_numeric,feature,P1_missingness_review,route_to_discrete_count_eda; also missingness_review,discrete_count_eda,extreme combined missingness; near-constant combined distribution,99.7661872258228,99.75997045790251,0.006216767920292909,9,5.0,False,False,99.76533662685436,9,99.76533662685436,extreme_missing; near_constant
prev_unused_offer_credit_to_application_ratio_sum,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,93.81062791249744,93.75102576727392,0.05960214522352203,19,9.0,False,False,93.8024729477481,22,93.8024729477481,extreme_missing
prev_unused_offer_credit_to_application_ratio_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,93.91468923062915,93.86180863285738,0.05288059777177523,9,2.0,False,False,93.90745393047115,10,93.90745393047115,extreme_missing
