feature,feature_category,model_feature_role,universal_role,universal_dtype_train,universal_dtype_test,universal_missing_pct_train,universal_missing_pct_test,universal_missing_gap_pct,universal_n_unique_train,universal_n_unique_test,universal_basic_review_flag,universal_basic_review_reason,numeric_numeric_family,numeric_missing_band,numeric_skew_band,numeric_zero_band,numeric_outlier_band,numeric_section_review_flag,numeric_section_review_reason,binary_categorical_family,binary_missing_pct_train,binary_n_unique_train,binary_zero_pct_train,binary_one_pct_train,binary_one_pct_gap,binary_constant_train,binary_constant_test,cat_binary_categorical_family,cat_binary_missing_pct_train,cat_binary_n_unique_train,cat_binary_top_category_train,cat_binary_top_category_pct_train,cat_binary_minority_category_pct_train,cat_binary_test_only_category_count,nominal_categorical_family,nominal_missing_pct_train,nominal_n_unique_train,nominal_top_category_pct_train,nominal_rare_lt_1_mass_pct,nominal_category_overlap_pct,nominal_jensen_shannon_distance,ordinal_categorical_family,ordinal_missing_pct_train,ordinal_n_unique_train,ordinal_all_levels_numeric_like,ordinal_top_level_pct_train,ordinal_level_overlap_pct,ordinal_jensen_shannon_distance,special_case_type,special_case_reason,special_next_action,special_validation_stage,univariate_status,drop_now,next_stage
bureau_latest_type_microloan_flag,binary_flag,candidate_predictor,feature,float32,float32,14.314935075493235,13.179057935335631,1.1358771401576035,2,2.0,False,,,,,,,,,binary_flag,14.314935075493235,2.0,99.09522526386101,0.9047747361389953,0.9217848101748043,False,False,,,,,,,,,,,,,,,,,,,,,,rare_or_near_constant_binary_flag | structured_missing_or_history_availability,near_constant_binary_flag | possible_absence_of_history_or_unknown_record,keep_as_binary_candidate_and_validate_predictive_value_later | structured_missing_handling_candidate_later,bivariate_multivariate_and_modeling | feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_latest_type_mortgage_flag,binary_flag,candidate_predictor,feature,float32,float32,14.314935075493235,13.179057935335631,1.1358771401576035,2,2.0,False,,,,,,,,,binary_flag,14.314935075493235,2.0,98.30354736973939,1.696452630260616,0.1230180691722762,False,False,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_latest_type_working_capital_loan_flag,binary_flag,candidate_predictor,feature,float32,float32,14.314935075493235,13.179057935335631,1.1358771401576035,2,2.0,False,,,,,,,,,binary_flag,14.314935075493235,2.0,99.9411744613668,0.058825538633198095,0.04041831769950512,False,False,,,,,,,,,,,,,,,,,,,,,,rare_or_near_constant_binary_flag | structured_missing_or_history_availability,almost_constant_binary_flag | possible_absence_of_history_or_unknown_record,keep_as_binary_candidate_and_validate_predictive_value_later | structured_missing_handling_candidate_later,bivariate_multivariate_and_modeling | feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_limit_amount_max,continuous_amount_numeric,candidate_predictor,feature,float32,float32,21.15989346722556,21.916543574593796,0.7566501073682339,34311,5963.0,False,,continuous,high,extreme,high,low,True,extreme_skew; negative_amount_value;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_limit_amount_mean,continuous_amount_numeric,candidate_predictor,feature,float32,float32,21.15989346722556,21.916543574593796,0.7566501073682339,38907,6496.0,False,,continuous,high,extreme,high,low,True,extreme_skew; negative_amount_value;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_limit_amount_sum,continuous_amount_numeric,candidate_predictor,feature,float32,float32,14.314935075493235,13.179057935335631,1.1358771401576035,37274,6239.0,False,,continuous,moderate,extreme,extreme,low,True,extreme_skew; zero_heavy; negative_amount_value;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_max_overdue_amount_max,continuous_amount_numeric,candidate_predictor,feature,float32,float32,40.201813918851684,40.33111767602166,0.12930375716997844,44798,8724.0,False,,continuous,high,extreme,high,high,True,extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_max_overdue_amount_mean,continuous_amount_numeric,candidate_predictor,feature,float32,float32,40.201813918851684,40.33111767602166,0.12930375716997844,55206,9238.0,False,,continuous,high,extreme,high,high,True,extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_max_overdue_amount_sum,continuous_amount_numeric,candidate_predictor,feature,float32,float32,14.314935075493235,13.179057935335631,1.1358771401576035,50190,8937.0,False,,continuous,moderate,extreme,high,very_high,True,extreme_skew; high_outlier_burden;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_amount_max,continuous_amount_numeric,candidate_predictor,feature,float32,float32,14.314935075493235,13.179057935335631,1.1358771401576035,1203,289.0,False,,continuous,moderate,extreme,extreme,low,True,extreme_skew; zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_amount_mean,continuous_amount_numeric,candidate_predictor,feature,float32,float32,14.314935075493235,13.179057935335631,1.1358771401576035,1871,378.0,False,,continuous,moderate,extreme,extreme,low,True,extreme_skew; zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_amount_record_count,discrete_count_numeric,candidate_predictor,feature,float32,float32,14.314935075493235,13.179057935335631,1.1358771401576035,8,7.0,False,,discrete_count,moderate,extreme,extreme,low,True,zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_amount_record_ratio,ratio_rate_numeric,candidate_predictor,feature,float32,float32,14.314935075493235,13.179057935335631,1.1358771401576035,68,40.0,False,,ratio_rate,moderate,extreme,extreme,low,True,zero_heavy; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_amount_sum,continuous_amount_numeric,candidate_predictor,feature,float32,float32,14.314935075493235,13.179057935335631,1.1358771401576035,1218,290.0,False,,continuous,moderate,extreme,extreme,low,True,extreme_skew; zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_annuity_amount_max,continuous_amount_numeric,candidate_predictor,feature,float32,float32,99.74895207000725,99.43787953389135,0.31107253611590124,443,220.0,True,extreme_missing;,continuous,extreme,very_high,moderate,high,True,high_missing;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_annuity_amount_mean,continuous_amount_numeric,candidate_predictor,feature,float32,float32,99.74895207000725,99.43787953389135,0.31107253611590124,445,220.0,True,extreme_missing;,continuous,extreme,very_high,moderate,high,True,high_missing;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_annuity_amount_sum,continuous_amount_numeric,candidate_predictor,feature,float32,float32,98.91581114171527,99.04193336615789,0.126122224442625,444,220.0,True,extreme_missing;,continuous,extreme,extreme,extreme,low,True,high_missing; extreme_skew; zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_credit_amount_max,continuous_amount_numeric,candidate_predictor,feature,float32,float32,98.91581114171527,99.04193336615789,0.126122224442625,1607,308.0,True,extreme_missing;,continuous,extreme,extreme,low,high,True,high_missing; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_credit_amount_mean,continuous_amount_numeric,candidate_predictor,feature,float32,float32,98.91581114171527,99.04193336615789,0.126122224442625,1667,319.0,True,extreme_missing;,continuous,extreme,extreme,low,high,True,high_missing; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_credit_amount_sum,continuous_amount_numeric,candidate_predictor,feature,float32,float32,98.91581114171527,99.04193336615789,0.126122224442625,1661,317.0,True,extreme_missing;,continuous,extreme,extreme,low,high,True,high_missing; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_days_max,overdue_delay_numeric,candidate_predictor,feature,float32,float32,14.314935075493235,13.179057935335631,1.1358771401576035,868,163.0,False,,overdue_delay,moderate,extreme,extreme,low,True,zero_heavy_delay; has_late_delay_signal; severe_delay_signal; extreme_delay_signal; rare_severe_delay_signal;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_days_mean,overdue_delay_numeric,candidate_predictor,feature,float32,float32,14.314935075493235,13.179057935335631,1.1358771401576035,1541,297.0,False,,overdue_delay,moderate,extreme,extreme,low,True,zero_heavy_delay; has_late_delay_signal; severe_delay_signal; extreme_delay_signal; rare_severe_delay_signal;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_days_record_count,discrete_count_numeric,candidate_predictor,feature,float32,float32,14.314935075493235,13.179057935335631,1.1358771401576035,8,7.0,False,,discrete_count,moderate,extreme,extreme,low,True,zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_days_record_ratio,ratio_rate_numeric,candidate_predictor,feature,float32,float32,14.314935075493235,13.179057935335631,1.1358771401576035,67,39.0,False,,ratio_rate,moderate,extreme,extreme,low,True,zero_heavy; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_days_sum,overdue_delay_numeric,candidate_predictor,feature,float32,float32,14.314935075493235,13.179057935335631,1.1358771401576035,879,167.0,False,,overdue_delay,moderate,extreme,extreme,low,True,zero_heavy_delay; has_late_delay_signal; severe_delay_signal; extreme_delay_signal; rare_severe_delay_signal;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_debt_amount_max,continuous_amount_numeric,candidate_predictor,feature,float32,float32,99.02735186708767,99.13630395535861,0.10895208827093938,2254,331.0,True,extreme_missing;,continuous,extreme,extreme,low,high,True,high_missing; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_debt_amount_mean,continuous_amount_numeric,candidate_predictor,feature,float32,float32,99.02735186708767,99.13630395535861,0.10895208827093938,2258,331.0,True,extreme_missing;,continuous,extreme,extreme,low,high,True,high_missing; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_debt_amount_sum,continuous_amount_numeric,candidate_predictor,feature,float32,float32,98.91581114171527,99.04193336615789,0.126122224442625,2254,331.0,True,extreme_missing;,continuous,extreme,extreme,moderate,high,True,high_missing; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_limit_amount_max,continuous_amount_numeric,candidate_predictor,feature,float32,float32,99.33205641424209,99.51994091580502,0.1878845015629338,108,8.0,True,extreme_missing;,continuous,extreme,extreme,extreme,low,True,high_missing; extreme_skew; zero_heavy; negative_amount_value;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
bureau_overdue_limit_amount_mean,continuous_amount_numeric,candidate_predictor,feature,float32,float32,99.33205641424209,99.51994091580502,0.1878845015629338,108,8.0,True,extreme_missing;,continuous,extreme,extreme,extreme,low,True,high_missing; extreme_skew; zero_heavy; negative_amount_value;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
